date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:45:35	39856/39856	---M--	200	added ('OK')	text/css	etag:%2240483ab8bd71:0%22	https://mychart.orlandohealth.com/MyChart/en-us/styles/highcontrast.css?updateDt=1628285756	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/en-us/styles/highcontrastebaf.css	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:36	9609/9609	---M-Z	200	added ('OK')	text/css	etag:%220469ab8bd71:0%22	https://mychart.orlandohealth.com/MyChart/en-us/styles/mobile_responsivesite.css?updateDt=1628285756	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/en-us/styles/mobile_responsivesiteebaf.css	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:36	5548/5548	---M-Z	200	added ('OK')	text/css	etag:%2280dca1ab8bd71:0%22	https://mychart.orlandohealth.com/MyChart/en-us/styles/goo-grid/goo-grid.css?updateDt=1628285757	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/en-us/styles/goo-grid/goo-grideee5.css	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:37	7712/7712	---M-Z	200	added ('OK')	text/css	etag:%220469ab8bd71:0%22	https://mychart.orlandohealth.com/MyChart/en-us/styles/mobile_gridadapter.css?updateDt=1628285756	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/en-us/styles/mobile_gridadapterebaf.css	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:37	388/388	---M--	200	added ('OK')	text/css	etag:%221dc9aab8bd71:0%22	https://mychart.orlandohealth.com/MyChart/en-us/styles/override.css?updateDt=1628285756	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/en-us/styles/overrideebaf.css	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:38	30920/30920	---M-Z	200	added ('OK')	text/css	etag:%2280dca1ab8bd71:0%22	https://mychart.orlandohealth.com/MyChart/en-us/styles/print.css?updateDt=1628285757	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/en-us/styles/printeee5.css	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:39	145/145	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2020:45:37%20GMT	https://mychart.orlandohealth.com/MyChart/Home/LogOut	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/Home/LogOut.13.delayed	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:39	1230/1230	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Sep%202021%2020:45:38%20GMT	https://mychart.orlandohealth.com/MyChart/bye.asp?hideText=1	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/byeff86.html	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:40	10167/10167	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Sep%202021%2020:45:38%20GMT	https://mychart.orlandohealth.com/MyChart/Help/Cookies	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/Help/Cookies.html	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:40	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Sep%202021%2020:45:38%20GMT	https://mychart.orlandohealth.com/MyChart/	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/index.html	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:40	12648/12648	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Sep%202021%2020:45:39%20GMT	https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside.asp%3Fmode%3Dletters&lang=espanol	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/Authentication/Logina64f.html	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:41	1623/1623	---M--	200	added ('OK')	image/png	etag:%2202ed53b1e56d21:0%22	https://mychart.orlandohealth.com/MyChart/en-US/images/warning.png	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/en-US/images/warning.png	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:41	22464/22464	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Sep%202021%2020:45:40%20GMT	https://mychart.orlandohealth.com/MyChart/recoverlogin.asp	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/recoverlogin.html	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:42	21828/21828	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Sep%202021%2020:45:40%20GMT	https://mychart.orlandohealth.com/MyChart/passwordreset.asp?postloginurl=inside.asp%3fmode%3dletters	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/passwordreseta5f8.html	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:42	22667/22667	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Sep%202021%2020:45:42%20GMT	https://mychart.orlandohealth.com/MyChart/accesscheck.asp	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/accesscheck.html	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:43	20610/20610	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Sep%202021%2020:45:42%20GMT	https://mychart.orlandohealth.com/MyChart//Billing/GuestPay/PayasGuest	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/Billing/GuestPay/PayasGuest.html	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:43	11985/11985	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Sep%202021%2020:45:42%20GMT	https://mychart.orlandohealth.com/MyChart/Authentication/Login?mode=stdfile&option=epiccopyright	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/Authentication/Logina21a.html	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:44	85656/85656	---M-Z	200	added ('OK')	application/javascript	etag:%220528f8fe628d31:0%22	https://mychart.orlandohealth.com/MyChart/scripts/external/jquery-2.2.2.min.js?updateDt=1504904884	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/scripts/external/jquery-2.2.2.mine101.js	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:44	3957/3957	---M-Z	200	added ('OK')	application/javascript	etag:%2206f87ab352ad41:0%22	https://mychart.orlandohealth.com/MyChart/scripts/utilities/jqwrappers.min.js?updateDt=1533196310	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/scripts/utilities/jqwrappers.min90dc.js	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:45	1348/1348	---M--	200	added ('OK')	application/javascript	etag:%2206f87ab352ad41:0%22	https://mychart.orlandohealth.com/MyChart/scripts/utilities/jqueryextensions.min.js?updateDt=1533196310	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/scripts/utilities/jqueryextensions.min90dc.js	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:45	15155/15155	---M-Z	200	added ('OK')	application/javascript	etag:%2202d198e69bd31:0%22	https://mychart.orlandohealth.com/MyChart/scripts/external/handlebars.runtime.min.js?updateDt=1517453058	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/scripts/external/handlebars.runtime.min8a21.js	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:46	95264/95264	---M--	200	added ('OK')	text/javascript	date:Fri,%2003%20Sep%202021%2020:45:45%20GMT	https://mychart.orlandohealth.com/MyChart/bundles/core-1-pre?v=Oacc85BbHmkQOCJeYEKAKkzZ8-MvzJbEeNAYe3tkHDI1	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/bundles/core-1-pre82b3	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:46	3112/3112	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Sep%202021%2020:45:45%20GMT	https://mychart.orlandohealth.com/MyChart/localization/formats?lang=en-us&updateDt=2129515831	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/localization/formats2537	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:47	76/76	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Sep%202021%2020:45:45%20GMT	https://mychart.orlandohealth.com/MyChart/context/webserversettings?updateDt=2129515831	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/context/webserversettingsad57	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:47	74684/74684	---M--	200	added ('OK')	text/javascript	date:Fri,%2003%20Sep%202021%2020:45:46%20GMT	https://mychart.orlandohealth.com/MyChart/bundles/core-2-en-US?v=_eKdkN0fT8K9jhX74yrzy8_WBGG3q_ye5LoCObZyqiA1	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/bundles/core-2-en-USfa91	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:48	1884/1884	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Sep%202021%2020:45:46%20GMT	https://mychart.orlandohealth.com/MyChart/mnemonics?updateDt=2129515831	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/mnemonicsad57	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:48	682068/682068	---M--	200	added ('OK')	text/javascript	date:Fri,%2003%20Sep%202021%2020:45:47%20GMT	https://mychart.orlandohealth.com/MyChart/bundles/core-3-en-US?v=upY9gW0_UUYjL1I7oemgqhLoh_2DQnE6cB9nRVNpw4U1	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/bundles/core-3-en-US35a1	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:49	96991/96991	---M--	200	added ('OK')	text/javascript	date:Fri,%2003%20Sep%202021%2020:45:48%20GMT	https://mychart.orlandohealth.com/MyChart/bundles/core-5-en-US?v=9U9D16TtuTh9qhaCFbdHqAWBjIYEXZr48Bu66r8zlws1	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/bundles/core-5-en-USb01c	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:49	4235/4235	---M--	200	added ('OK')	application/javascript	etag:%220816cad1378d71:0%22	https://mychart.orlandohealth.com/MyChart/areas/authentication/scripts/controllers/loginpagecontroller.min.js?updateDt=1626200394	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/areas/authentication/scripts/controllers/loginpagecontroller.min826e.js	(from https://mychart.orlandohealth.com/MyChart/Authentication/Login?postloginurl=inside%2Easp%3Fmode%3Dletters)
16:45:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Sep%202021%2020:45:48%20GMT	https://mychart.orlandohealth.com/MyChart/en-US/favicon.ico	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/en-US/favicon.29.delayed	(from https://mychart.orlandohealth.com/MyChart/nojs.asp)
16:45:50	10225/10225	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Sep%202021%2020:45:49%20GMT	https://mychart.orlandohealth.com/MyChart/Help/JavaScript	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/Help/JavaScript.html	(from https://mychart.orlandohealth.com/MyChart/nojs.asp)
16:45:51	26805/26805	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semibold-webfont.eot	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semibold-webfont.eot	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:51	86196/86196	---M--	200	added ('OK')	font/woff2	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semibold-webfont.woff2	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semibold-webfont.woff2	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:52	118412/118412	---M--	200	added ('OK')	font/woff	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semibold-webfont.woff	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semibold-webfont.woff	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:52	59196/59196	---M--	200	added ('OK')	application/octet-stream	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semibold-webfont.ttf	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semibold-webfont.ttf	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:53	27733/27733	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semiboldit-webfont.eot	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semiboldit-webfont.eot	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:53	108312/108312	---M--	200	added ('OK')	image/svg+xml	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semibold-webfont.svg	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semibold-webfont.svg	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:54	35984/35984	---M--	200	added ('OK')	font/woff2	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semiboldit-webfont.woff2	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semiboldit-webfont.woff2	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:54	50924/50924	---M--	200	added ('OK')	font/woff	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semiboldit-webfont.woff	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semiboldit-webfont.woff	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:55	63788/63788	---M--	200	added ('OK')	application/octet-stream	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semiboldit-webfont.ttf	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semiboldit-webfont.ttf	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:55	102189/102189	---M--	200	added ('OK')	image/svg+xml	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semiboldit-webfont.svg	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-semiboldit-webfont.svg	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:55	28082/28082	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-it-webfont.eot	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-it-webfont.eot	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:56	36016/36016	---M--	200	added ('OK')	font/woff2	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-it-webfont.woff2	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-it-webfont.woff2	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:57	51012/51012	---M--	200	added ('OK')	font/woff	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-it-webfont.woff	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-it-webfont.woff	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:57	63984/63984	---M--	200	added ('OK')	application/octet-stream	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-it-webfont.ttf	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-it-webfont.ttf	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:58	103488/103488	---M--	200	added ('OK')	image/svg+xml	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-it-webfont.svg	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-it-webfont.svg	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:58	26726/26726	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-regular-webfont.eot	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-regular-webfont.eot	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:58	86844/86844	---M--	200	added ('OK')	font/woff2	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-regular-webfont.woff2	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-regular-webfont.woff2	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:59	119064/119064	---M--	200	added ('OK')	font/woff	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-regular-webfont.woff	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-regular-webfont.woff	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:45:59	59464/59464	---M--	200	added ('OK')	application/octet-stream	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-regular-webfont.ttf	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-regular-webfont.ttf	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:46:00	108868/108868	---M--	200	added ('OK')	image/svg+xml	etag:%2209cd4e5c555d21:0%22	https://mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-regular-webfont.svg	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/fonts/sourcesanspro-regular-webfont.svg	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:46:00	335/335	---M--	200	added ('OK')	image/png	etag:%220a2c42e6cad41:0%22	https://mychart.orlandohealth.com/MyChart/en-us/images/required_asterisk.png	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/en-us/images/required_asterisk.png	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:46:01	641/641	---M--	200	added ('OK')	image/png	etag:%2202ed53b1e56d21:0%22	https://mychart.orlandohealth.com/MyChart/en-us/images/item_restore.png	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/en-us/images/item_restore.png	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:46:03	836/836	---M--	200	added ('OK')	image/png	etag:%2202ed53b1e56d21:0%22	https://mychart.orlandohealth.com/MyChart/en-us/images/eraser.png	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/en-us/images/eraser.png	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
16:46:03	2273/2273	---M--	200	added ('OK')	image/png	etag:%2202ed53b1e56d21:0%22	https://mychart.orlandohealth.com/MyChart/en-us/images/my1chartlogo.png	C:/My%20Web%20Sites/health%20file/mychart.orlandohealth.com/MyChart/en-us/images/my1chartlogo.png	(from https://mychart.orlandohealth.com/MyChart/en-us/styles/common.css?updateDt=1628285756)
